TritiumSpect	TritiumEnergy	TritiumSpectConv
7.868881096131961e-05	6.796	7.893986881377906e-05
7.867996833255171e-05	6.797	7.89309979082847e-05
7.867112502496844e-05	6.798	7.892212632166784e-05
7.866228103896655e-05	6.799	7.891325405433021e-05
7.865343637494523e-05	6.8	7.890438110666852e-05
7.864459103330212e-05	6.801	7.889550747908439e-05
7.863574501443428e-05	6.802	7.888663317197498e-05
7.862689831873961e-05	6.803	7.88777581857409e-05
7.861805094661533e-05	6.804	7.886888252077939e-05
7.860920289845886e-05	6.805	7.88600061774911e-05
7.860035417466777e-05	6.806	7.885112915627288e-05
7.859150477563901e-05	6.807	7.884225145752535e-05
7.858265470177009e-05	6.808	7.883337308164499e-05
7.857380395345793e-05	6.809	7.882449402903243e-05
7.856495253109949e-05	6.81	7.881561430008404e-05
7.855610043509124e-05	6.811	7.880673389520012e-05
7.854724766583088e-05	6.812	7.879785281477679e-05
7.853839422371389e-05	6.813	7.878897105921439e-05
7.85295401091385e-05	6.814	7.878008862890877e-05
7.852068532249972e-05	6.815	7.877120552426016e-05
7.851182986419504e-05	6.816	7.8762321745664e-05
7.85029737346199e-05	6.817	7.875343729352054e-05
7.849411693417199e-05	6.818	7.874455216822534e-05
7.848525946324575e-05	6.819	7.8735666370178e-05
7.8476401322239e-05	6.82	7.872677989977396e-05
7.846754251154662e-05	6.821	7.871789275741289e-05
7.845868303156504e-05	6.822	7.870900494348992e-05
7.844982288268916e-05	6.823	7.870011645840461e-05
7.844096206531659e-05	6.824	7.869122730255172e-05
7.843210057984188e-05	6.825	7.868233747633089e-05
7.842323842666065e-05	6.826	7.867344698013671e-05
7.841437560616764e-05	6.827	7.866455581436852e-05
7.840551211875973e-05	6.828	7.865566397942064e-05
7.839664796483225e-05	6.829	7.864677147569246e-05
7.838778314477962e-05	6.83	7.863787830357799e-05
7.837891765899721e-05	6.831	7.862898446347662e-05
7.837005150787964e-05	6.832	7.862008995578189e-05
7.836118469182361e-05	6.833	7.861119478089299e-05
7.835231721122236e-05	6.834	7.860229893920418e-05
7.834344906647099e-05	6.835	7.859340243111336e-05
7.833458025796493e-05	6.836	7.858450525701502e-05
7.832571078609862e-05	6.837	7.857560741730702e-05
7.831684065126617e-05	6.838	7.856670891238351e-05
7.830796985386227e-05	6.839	7.855780974264239e-05
7.829909839428121e-05	6.84	7.854890990847732e-05
7.829022627291886e-05	6.841	7.854000941028622e-05
7.828135349016669e-05	6.842	7.853110824846276e-05
7.827248004642131e-05	6.843	7.852220642340442e-05
7.826360594207503e-05	6.844	7.851330393550462e-05
7.82547311775231e-05	6.845	7.850440078516098e-05
7.824585575315931e-05	6.846	7.849549697276657e-05
7.823697966937629e-05	6.847	7.848659249871896e-05
7.822810292656889e-05	6.848	7.847768736341075e-05
7.821922552513012e-05	6.849	7.846878156723952e-05
7.82103474654544e-05	6.85	7.845987511059808e-05
7.820146874793464e-05	6.851	7.845096799388334e-05
7.819258937296433e-05	6.852	7.844206021748794e-05
7.81837093409366e-05	6.853	7.84331517818089e-05
7.817482865224497e-05	6.854	7.842424268723852e-05
7.816594730728231e-05	6.855	7.841533293417375e-05
7.815706530644175e-05	6.856	7.840642252300654e-05
7.814818265011648e-05	6.857	7.839751145413382e-05
7.81392993386986e-05	6.858	7.838859972794747e-05
7.813041537258257e-05	6.859	7.83796873448441e-05
7.812153075215947e-05	6.86	7.837077430521531e-05
7.81126454778228e-05	6.861	7.836186060945778e-05
7.810375954996477e-05	6.862	7.835294625796281e-05
7.809487296897779e-05	6.863	7.834403125112703e-05
7.808598573525492e-05	6.864	7.833511558934132e-05
7.807709784918757e-05	6.865	7.83261992730022e-05
7.806820931116825e-05	6.866	7.831728230250094e-05
7.805932012158887e-05	6.867	7.830836467823316e-05
7.80504302808429e-05	6.868	7.829944640059016e-05
7.804153978932056e-05	6.869	7.829052746996759e-05
7.803264864741437e-05	6.87	7.828160788675641e-05
7.802375685551563e-05	6.871	7.827268765135223e-05
7.80148644140173e-05	6.872	7.82637667641456e-05
7.800597132330977e-05	6.873	7.825484522553221e-05
7.799707758378551e-05	6.874	7.824592303590248e-05
7.798818319583544e-05	6.875	7.823700019565171e-05
7.797928815985067e-05	6.876	7.822807670517017e-05
7.797039247622346e-05	6.877	7.821915256485318e-05
7.7961496145344e-05	6.878	7.82102277750907e-05
7.795259916760423e-05	6.879	7.820130233627799e-05
7.79437015433948e-05	6.88	7.819237624880461e-05
7.793480327310633e-05	6.881	7.818344951306583e-05
7.792590435713029e-05	6.882	7.817452212945132e-05
7.79170047958577e-05	6.883	7.816559409835567e-05
7.790810458967805e-05	6.884	7.815666542016851e-05
7.789920373898321e-05	6.885	7.814773609528449e-05
7.789030224416358e-05	6.886	7.813880612409294e-05
7.788140010560919e-05	6.887	7.812987550698838e-05
7.787249732371025e-05	6.888	7.812094424435972e-05
7.786359389885709e-05	6.889	7.811201233660166e-05
7.785468983144051e-05	6.89	7.810307978410292e-05
7.784578512185075e-05	6.891	7.809414658725785e-05
7.7836879770477e-05	6.892	7.808521274645497e-05
7.782797377771027e-05	6.893	7.807627826208868e-05
7.781906714393919e-05	6.894	7.806734313454717e-05
7.781015986955431e-05	6.895	7.805840736422484e-05
7.780125195494531e-05	6.896	7.804947095150941e-05
7.77923434005017e-05	6.897	7.804053389679485e-05
7.778343420661344e-05	6.898	7.803159620047048e-05
7.777452437366946e-05	6.899	7.802265786292793e-05
7.776561390205933e-05	6.9	7.801371888455724e-05
7.775670279217234e-05	6.901	7.800477926574996e-05
7.774779104439814e-05	6.902	7.799583900689579e-05
7.773887865912504e-05	6.903	7.798689810838631e-05
7.772996563674225e-05	6.904	7.797795657061076e-05
7.77210519776397e-05	6.905	7.79690143939607e-05
7.771213768220479e-05	6.906	7.796007157882539e-05
7.770322275082742e-05	6.907	7.795112812559603e-05
7.76943071838966e-05	6.908	7.794218403466155e-05
7.76853909817996e-05	6.909	7.793323930641334e-05
7.767647414492636e-05	6.91	7.792429394123995e-05
7.766755667366454e-05	6.911	7.791534793953272e-05
7.765863856840267e-05	6.912	7.790640130167983e-05
7.764971982952937e-05	6.913	7.789745402807256e-05
7.764080045743258e-05	6.914	7.788850611909924e-05
7.763188045250049e-05	6.915	7.787955757515052e-05
7.762295981512127e-05	6.916	7.787060839661467e-05
7.761403854568285e-05	6.917	7.786165858388238e-05
7.760511664457322e-05	6.918	7.785270813734158e-05
7.759619411218e-05	6.919	7.784375705738289e-05
7.75872709488911e-05	6.92	7.783480534439389e-05
7.757834715509412e-05	6.921	7.782585299876523e-05
7.756942273117679e-05	6.922	7.781690002088437e-05
7.756049767752611e-05	6.923	7.780794641114168e-05
7.755157199452975e-05	6.924	7.779899216992433e-05
7.754264568257565e-05	6.925	7.779003729762277e-05
7.753371874205059e-05	6.926	7.778108179462384e-05
7.752479117334134e-05	6.927	7.777212566131802e-05
7.751586297683548e-05	6.928	7.776316889809169e-05
7.750693415291934e-05	6.929	7.775421150533517e-05
7.74980047019812e-05	6.93	7.774525348343534e-05
7.74890746244065e-05	6.931	7.773629483278158e-05
7.748014392058264e-05	6.932	7.772733555376074e-05
7.747121259089619e-05	6.933	7.771837564676233e-05
7.746228063573398e-05	6.934	7.770941511217282e-05
7.745334805548192e-05	6.935	7.770045395038172e-05
7.744441485052733e-05	6.936	7.769149216177506e-05
7.743548102125593e-05	6.937	7.768252974674237e-05
7.742654656805366e-05	6.938	7.767356670566968e-05
7.741761149130721e-05	6.939	7.766460303894612e-05
7.740867579140312e-05	6.94	7.765563874695748e-05
7.739973946872667e-05	6.941	7.764667383009296e-05
7.739080252366501e-05	6.942	7.763770828873811e-05
7.738186495660152e-05	6.943	7.762874212328199e-05
7.737292676792417e-05	6.944	7.761977533410976e-05
7.736398795801805e-05	6.945	7.761080792161052e-05
7.735504852726899e-05	6.946	7.760183988616953e-05
7.7346108476062e-05	6.947	7.759287122817527e-05
7.733716780478288e-05	6.948	7.758390194801291e-05
7.73282265138164e-05	6.949	7.757493204607099e-05
7.731928460354883e-05	6.95	7.756596152273436e-05
7.731034207436539e-05	6.951	7.755699037839151e-05
7.730139892665026e-05	6.952	7.754801861342688e-05
7.72924551607888e-05	6.953	7.753904622822903e-05
7.728351077716665e-05	6.954	7.753007322318232e-05
7.727456577616807e-05	6.955	7.752109959867493e-05
7.726562015817785e-05	6.956	7.7512125355091e-05
7.725667392358124e-05	6.957	7.750315049281883e-05
7.72477270727627e-05	6.958	7.749417501224217e-05
7.723877960610617e-05	6.959	7.748519891374933e-05
7.722983152399704e-05	6.96	7.747622219772368e-05
7.722088282681878e-05	6.961	7.746724486455328e-05
7.721193351495641e-05	6.962	7.74582669146222e-05
7.720298358879396e-05	6.963	7.744928834831727e-05
7.719403304871553e-05	6.964	7.744030916602277e-05
7.718508189510557e-05	6.965	7.743132936812553e-05
7.717613012834801e-05	6.966	7.742234895500951e-05
7.716717774882595e-05	6.967	7.741336792706148e-05
7.715822475692419e-05	6.968	7.740438628466504e-05
7.714927115302598e-05	6.969	7.739540402820698e-05
7.714031693751541e-05	6.97	7.738642115807085e-05
7.713136211077578e-05	6.971	7.737743767464306e-05
7.712240667319104e-05	6.972	7.736845357830692e-05
7.711345062514345e-05	6.973	7.735946886944897e-05
7.710449396701779e-05	6.974	7.735048354845217e-05
7.709553669919674e-05	6.975	7.734149761570299e-05
7.70865788220629e-05	6.976	7.733251107158406e-05
7.707762033600047e-05	6.977	7.732352391648176e-05
7.706866124139183e-05	6.978	7.73145361507789e-05
7.705970153862024e-05	6.979	7.730554777486128e-05
7.705074122806879e-05	6.98	7.729655878911154e-05
7.704178031011928e-05	6.981	7.728756919391556e-05
7.703281878515584e-05	6.982	7.727857898965571e-05
7.702385665355988e-05	6.983	7.726958817671779e-05
7.701489391571476e-05	6.984	7.726059675548376e-05
7.700593057200221e-05	6.985	7.72516047263395e-05
7.699696662280547e-05	6.986	7.724261208966685e-05
7.698800206850586e-05	6.987	7.723361884585139e-05
7.697903690948718e-05	6.988	7.722462499527474e-05
7.697007114613009e-05	6.989	7.721563053832248e-05
7.696110477881695e-05	6.99	7.720663547537597e-05
7.695213780793054e-05	6.991	7.719763980682076e-05
7.694317023385228e-05	6.992	7.718864353303779e-05
7.693420205696341e-05	6.993	7.717964665441254e-05
7.692523327764685e-05	6.994	7.717064917132629e-05
7.691626389628391e-05	6.995	7.716165108416368e-05
7.690729391325528e-05	6.996	7.7152652393306e-05
7.689832332894381e-05	6.997	7.714365309913791e-05
7.688935214372977e-05	6.998	7.713465320204044e-05
7.688038035799541e-05	6.999	7.712565270239816e-05
7.687140797212166e-05	7	7.711665160059169e-05
7.686243498649033e-05	7.001	7.710764989700571e-05
7.685346140148144e-05	7.002	7.709864759202075e-05
7.68444872174771e-05	7.003	7.708964468602111e-05
7.683551243485684e-05	7.004	7.708064117938709e-05
7.682653705400363e-05	7.005	7.70716370725031e-05
7.681756107529653e-05	7.006	7.706263236574911e-05
7.680858449911709e-05	7.007	7.705362705950947e-05
7.679960732584517e-05	7.008	7.704462115416382e-05
7.679062955586258e-05	7.009	7.703561465009644e-05
7.678165118954887e-05	7.01	7.702660754768712e-05
7.677267222728521e-05	7.011	7.701759984731953e-05
7.676369266945128e-05	7.012	7.700859154937337e-05
7.675471251642737e-05	7.013	7.699958265423238e-05
7.67457317685937e-05	7.014	7.699057316227592e-05
7.673675042633101e-05	7.015	7.69815630738877e-05
7.672776849001818e-05	7.016	7.697255238944668e-05
7.671878596003662e-05	7.017	7.696354110933665e-05
7.670980283676425e-05	7.018	7.695452923393646e-05
7.670081912058243e-05	7.019	7.694551676362958e-05
7.669183481187077e-05	7.02	7.693650369879464e-05
7.668284991100847e-05	7.021	7.692749003981513e-05
7.667386441837559e-05	7.022	7.691847578706941e-05
7.666487833435034e-05	7.023	7.690946094094099e-05
7.665589165931332e-05	7.024	7.690044550180773e-05
7.664690439364299e-05	7.025	7.689142947005288e-05
7.663791653771978e-05	7.026	7.688241284605537e-05
7.6628928091922e-05	7.027	7.687339563019681e-05
7.661993905662873e-05	7.028	7.686437782285648e-05
7.661094943221884e-05	7.029	7.685535942441599e-05
7.660195921907183e-05	7.03	7.684634043525434e-05
7.659296841756602e-05	7.031	7.683732085575307e-05
7.658397702808049e-05	7.032	7.68283006862908e-05
7.657498505099352e-05	7.033	7.681927992724912e-05
7.656599248668463e-05	7.034	7.681025857900655e-05
7.655699933553132e-05	7.035	7.680123664194437e-05
7.654800559791251e-05	7.036	7.679221411644088e-05
7.653901127420635e-05	7.037	7.678319100287743e-05
7.653001636479201e-05	7.038	7.677416730163197e-05
7.652102087004602e-05	7.039	7.676514301308583e-05
7.651202479034794e-05	7.04	7.675611813761661e-05
7.65030281260759e-05	7.041	7.67470926756056e-05
7.649403087760707e-05	7.042	7.673806662743052e-05
7.648503304531929e-05	7.043	7.672903999347209e-05
7.647603462959137e-05	7.044	7.672001277410793e-05
7.646703563080008e-05	7.045	7.671098496971877e-05
7.645803604932393e-05	7.046	7.670195658068201e-05
7.644903588553956e-05	7.047	7.669292760737826e-05
7.644003513982517e-05	7.048	7.668389805018453e-05
7.643103381255836e-05	7.049	7.667486790948159e-05
7.642203190411606e-05	7.05	7.666583718564626e-05
7.641302941487488e-05	7.051	7.665680587905899e-05
7.640402634521383e-05	7.052	7.664777399009638e-05
7.639502269550856e-05	7.053	7.663874151913899e-05
7.638601846613682e-05	7.054	7.662970846656309e-05
7.637701365747495e-05	7.055	7.662067483274918e-05
7.636800826989997e-05	7.056	7.661164061807321e-05
7.635900230378971e-05	7.057	7.66026058229155e-05
7.634999575952022e-05	7.058	7.659357044765243e-05
7.634098863746743e-05	7.059	7.658453449266348e-05
7.633198093800899e-05	7.06	7.657549795832498e-05
7.63229726615211e-05	7.061	7.656646084501652e-05
7.631396380838015e-05	7.062	7.65574231531141e-05
7.630495437896208e-05	7.063	7.654838488299726e-05
7.629594437364379e-05	7.064	7.653934603504161e-05
7.628693379280132e-05	7.065	7.653030660962677e-05
7.62779226368112e-05	7.066	7.652126660712827e-05
7.626891090604831e-05	7.067	7.651222602792531e-05
7.625989860088908e-05	7.068	7.650318487239331e-05
7.625088572171045e-05	7.069	7.649414314091151e-05
7.624187226888699e-05	7.07	7.6485100833855e-05
7.623285824279453e-05	7.071	7.647605795160301e-05
7.622384364380947e-05	7.072	7.646701449453022e-05
7.621482847230699e-05	7.073	7.64579704630159e-05
7.620581272866232e-05	7.074	7.64489258574348e-05
7.619679641325189e-05	7.075	7.64398806781656e-05
7.618777952644954e-05	7.076	7.643083492558299e-05
7.617876206863156e-05	7.077	7.642178860006572e-05
7.616974404017341e-05	7.078	7.641274170198814e-05
7.616072544144891e-05	7.079	7.640369423172893e-05
7.615170627283458e-05	7.08	7.639464618966215e-05
7.614268653470469e-05	7.081	7.638559757616648e-05
7.613366622743402e-05	7.082	7.637654839161587e-05
7.61246453513976e-05	7.083	7.636749863638873e-05
7.611562390696979e-05	7.084	7.635844831085872e-05
7.610660189452583e-05	7.085	7.634939741540439e-05
7.609757931443978e-05	7.086	7.634034595039906e-05
7.608855616708687e-05	7.087	7.633129391622126e-05
7.607953245284062e-05	7.088	7.632224131324392e-05
7.607050817207639e-05	7.089	7.631318814184535e-05
7.606148332516796e-05	7.09	7.630413440239922e-05
7.605245791248887e-05	7.091	7.629508009528259e-05
7.604343193441455e-05	7.092	7.628602522086939e-05
7.603440539131802e-05	7.093	7.627696977953662e-05
7.602537828357355e-05	7.094	7.626791377165786e-05
7.601635061155502e-05	7.095	7.625885719761023e-05
7.600732237563685e-05	7.096	7.624980005776682e-05
7.599829357619174e-05	7.097	7.624074235250479e-05
7.598926421359437e-05	7.098	7.62316840821972e-05
7.598023428821756e-05	7.099	7.622262524722088e-05
7.597120380043513e-05	7.1	7.621356584794865e-05
7.596217275062019e-05	7.101	7.62045058847574e-05
7.595314113914705e-05	7.102	7.619544535801971e-05
7.594410896638818e-05	7.103	7.618638426811234e-05
7.593507623271681e-05	7.104	7.617732261540756e-05
7.592604293850638e-05	7.105	7.61682604002821e-05
7.591700908412989e-05	7.106	7.615919762310834e-05
7.59079746699601e-05	7.107	7.615013428426247e-05
7.589893969637044e-05	7.108	7.614107038411675e-05
7.588990416373269e-05	7.109	7.613200592304741e-05
7.588086807242143e-05	7.11	7.612294090142642e-05
7.587183142280721e-05	7.111	7.611387531963001e-05
7.586279421526419e-05	7.112	7.610480917802972e-05
7.585375645016392e-05	7.113	7.609574247700186e-05
7.584471812787967e-05	7.114	7.608667521691789e-05
7.583567924878333e-05	7.115	7.607760739815378e-05
7.582663981324763e-05	7.116	7.606853902108077e-05
7.581759982164429e-05	7.117	7.605947008607491e-05
7.580855927434544e-05	7.118	7.605040059350712e-05
7.579951817172346e-05	7.119	7.604133054375346e-05
7.57904765141503e-05	7.12	7.603225993718447e-05
7.578143430199743e-05	7.121	7.602318877417605e-05
7.577239153563801e-05	7.122	7.60141170550992e-05
7.576334821544271e-05	7.123	7.600504478032891e-05
7.575430434178293e-05	7.124	7.599597195023622e-05
7.574525991503078e-05	7.125	7.598689856519618e-05
7.573621493555835e-05	7.126	7.597782462557954e-05
7.572716940373667e-05	7.127	7.596875013176126e-05
7.571812331993694e-05	7.128	7.595967508411174e-05
7.57090766845305e-05	7.129	7.595059948300603e-05
7.570002949788871e-05	7.13	7.59415233288144e-05
7.569098176038265e-05	7.131	7.593244662191158e-05
7.568193347238391e-05	7.132	7.592336936266766e-05
7.567288463426274e-05	7.133	7.591429155145739e-05
7.566383524639035e-05	7.134	7.590521318865062e-05
7.565478530913874e-05	7.135	7.589613427462204e-05
7.56457348228767e-05	7.136	7.588705480974108e-05
7.563668378797621e-05	7.137	7.587797479438245e-05
7.562763220480803e-05	7.138	7.586889422891578e-05
7.56185800737424e-05	7.139	7.585981311371511e-05
7.560952739514934e-05	7.14	7.585073144915002e-05
7.560047416939958e-05	7.141	7.584164923559457e-05
7.559142039686419e-05	7.142	7.583256647341805e-05
7.558236607791209e-05	7.143	7.582348316299454e-05
7.557331121291478e-05	7.144	7.581439930469291e-05
7.556425580224191e-05	7.145	7.58053148988873e-05
7.555519984626373e-05	7.146	7.579622994594648e-05
7.55461433453495e-05	7.147	7.578714444624431e-05
7.553708629986971e-05	7.148	7.577805840014931e-05
7.552802871019397e-05	7.149	7.576897180803539e-05
7.551897057669229e-05	7.15	7.575988467027083e-05
7.550991189973394e-05	7.151	7.575079698722952e-05
7.550085267968895e-05	7.152	7.574170875927926e-05
7.549179291692699e-05	7.153	7.573261998679369e-05
7.548273261181679e-05	7.154	7.572353067014182e-05
7.547367176472811e-05	7.155	7.571444080969543e-05
7.546461037602981e-05	7.156	7.570535040582402e-05
7.545554844609196e-05	7.157	7.569625945889935e-05
7.544648597528376e-05	7.158	7.568716796929065e-05
7.543742296397374e-05	7.159	7.567807593736964e-05
7.54283594125306e-05	7.16	7.566898336350515e-05
7.541929532132399e-05	7.161	7.565989024806892e-05
7.541023069072244e-05	7.162	7.565079659142979e-05
7.540116552109453e-05	7.163	7.564170239395917e-05
7.539209981280967e-05	7.164	7.563260765602555e-05
7.538303356623552e-05	7.165	7.562351237800056e-05
