107 171 y exposure 0.00933643 thresh 10.75 :  fit -0.135947 1.11229 0.000194182 -1.33033e-06 2.9084e-09 2.56 Band 0.25 0.003 chi2 0.0371565
107 172 y exposure 0.0118162 thresh 1.35 :  fit -0.0840486 1.13531 0.000213226 -1.44086e-06 3.1118e-09 2.56 Band 0.25 0.003 chi2 0.0275252
107 173 y exposure 0.00983237 thresh 1.45 :  fit -0.194399 1.14066 0.000238176 -1.53439e-06 3.11062e-09 2.89 Band 0.25 0.003 chi2 0.0346147
107 174 y exposure 0.0160433 thresh 3.05 :  fit -0.291979 1.09578 0.000238183 -1.20347e-06 1.93465e-09 3.61 Band 0.25 0.003 chi2 0.066861
108 112 y exposure 0.0123942 thresh 1.35 :  fit 0.00837196 1.21567 -3.94885e-05 6.01787e-07 -1.6855e-09 2.56 Band 0.25 0.003 chi2 0.0407722
108 113 y exposure 0.0102673 thresh 1.45 :  fit -0.455588 1.14693 -7.06514e-05 5.16594e-07 -1.14699e-09 2.25 Band 0.25 0.003 chi2 0.036365
108 114 y exposure 0.0122549 thresh 1.45 :  fit -0.0940727 1.12783 0.000158371 -6.91853e-07 1.00755e-09 2.89 Band 0.25 0.003 chi2 0.0539061
108 121 y exposure 0.00708964 thresh 2.45 :  fit -0.113985 1.15538 5.08886e-06 2.58801e-07 -9.00626e-10 3.24 Band 0.25 0.003 chi2 0.0439712
108 122 y exposure 0.00915323 thresh 1.45 :  fit -0.231876 1.15224 -5.85553e-06 2.63862e-07 -8.46869e-10 2.89 Band 0.25 0.003 chi2 0.0395064
108 123 y exposure 0.00834299 thresh 1.35 :  fit -0.223426 1.15179 8.83656e-05 -2.72419e-07 1.63106e-10 3.24 Band 0.25 0.003 chi2 0.0403307
108 132 y exposure 0.0112168 thresh 1.45 :  fit -0.0448484 1.12134 0.000113947 -6.0652e-07 1.17036e-09 2.56 Band 0.25 0.003 chi2 0.0268007
108 133 y exposure 0.0120144 thresh 1.45 :  fit -0.2861 1.16248 -0.000167034 1.20909e-06 -2.69096e-09 2.56 Band 0.25 0.003 chi2 0.0369362
108 134 y exposure 0.0129639 thresh 1.75 :  fit -0.5 1.13459 -0.000132709 8.9109e-07 -1.88354e-09 2.89 Band 0.25 0.003 chi2 0.0453827
108 141 y exposure 0.00706432 thresh 1.25 :  fit -0.124375 1.19747 7.46845e-05 -4.64044e-07 1.00274e-09 3.24 Band 0.25 0.003 chi2 0.0369159
108 144 y exposure 0.00689974 thresh 1.55 :  fit -0.14315 1.22401 4.60936e-05 -1.11036e-07 1.08026e-10 2.89 Band 0.25 0.003 chi2 0.0419251
108 152 y exposure 0.00924185 thresh 1.65 :  fit -0.24411 1.15188 0.000227711 -1.52911e-06 3.24631e-09 2.89 Band 0.25 0.003 chi2 0.0301898
108 153 y exposure 0.00800116 thresh 1.35 :  fit 0.312076 1.13213 0.000105039 -2.33886e-07 -1.28746e-10 2.25 Band 0.25 0.003 chi2 0.030551
108 161 y exposure 0.00926717 thresh 1.35 :  fit 0.0378097 1.1137 0.000199212 -1.17417e-06 2.17202e-09 2.56 Band 0.25 0.003 chi2 0.0360044
108 163 y exposure 0.00887471 thresh 1.25 :  fit 0.0586916 1.12704 0.000188268 -1.2347e-06 2.54035e-09 2.56 Band 0.25 0.003 chi2 0.0279661
108 164 y exposure 0.00724409 thresh 1.65 :  fit -0.0888186 1.13243 6.44284e-05 -2.02127e-07 1.09406e-10 2.56 Band 0.25 0.003 chi2 0.0441312
108 171 y exposure 0.0071023 thresh 1.65 :  fit -0.14408 1.11156 0.00018303 -1.10441e-06 2.17032e-09 2.56 Band 0.25 0.003 chi2 0.038015
108 172 y exposure 0.00898865 thresh 1.45 :  fit -0.127826 1.1347 0.000239249 -1.5625e-06 3.24686e-09 2.56 Band 0.25 0.003 chi2 0.0312481
108 173 y exposure 0.00747957 thresh 1.25 :  fit -0.195939 1.14415 0.000171338 -1.1351e-06 2.33786e-09 2.56 Band 0.25 0.003 chi2 0.0332487
108 174 y exposure 0.0122043 thresh 2.95 :  fit -0.185406 1.09408 0.000280526 -1.58035e-06 2.9561e-09 3.24 Band 0.25 0.003 chi2 0.10252
